1206,25/07/2021,PelawGrange,Abrakebabra Ann,A3,435m,11/2,4,5.56,26.90,N,26.90,44,S A Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,01/08/2021,PelawGrange,Abrakebabra Ann,A3,435m,7/2,4,5.55,26.88,N,26.88,46,S A Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,08/08/2021,PelawGrange,Abrakebabra Ann,A3,435m,5/1,6,5.57,27.15,N,27.15,31,S A Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,03/10/2021,PelawGrange,Abrakebabra Ann,A4,435m,6/1,3,5.48,26.77,10,26.87,46,S A Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,17/10/2021,PelawGrange,Abrakebabra Ann,A4,435m,4/1,3,5.48,26.50,20,26.70,55,S A Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,24/10/2021,PelawGrange,Abrakebabra Ann,A4,435m,7/2,6,5.60,0.00,30,0.30,-,S A Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,14/03/2021,PelawGrange,Abrakebabra Cher,A5,435m,6/1,1,5.71,26.99,N,26.99,40,P A Bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,21/03/2021,PelawGrange,Abrakebabra Cher,A6,435m,5/6F,1,5.74,27.13,N,27.13,32,P A Bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,28/03/2021,PelawGrange,Abrakebabra Cher,A5,435m,9/4F,3,5.77,27.04,10,27.14,32,P A Bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,03/04/2021,PelawGrange,Abrakebabra Cher,A5,435m,,1,5.75,26.86,N,26.86,47,P A Bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,11/04/2021,PelawGrange,Abrakebabra Cher,A4,435m,5/1,2,5.76,27.06,-10,26.96,41,P A Bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,25/04/2021,PelawGrange,Abrakebabra Cher,A4,435m,15/2,2,5.77,26.80,N,26.80,50,P A Bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,02/05/2021,PelawGrange,Abrakebabra Cher,A4,435m,15/8F,4,5.79,27.13,-10,27.03,37,P A Bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,08/05/2021,PelawGrange,Abrakebabra Cher,A4,435m,,3,5.81,27.14,-40,26.74,53,P A Bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,16/05/2021,PelawGrange,Abrakebabra Cher,A4,435m,5/1,3,5.73,26.58,10,26.68,56,P A Bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,23/05/2021,PelawGrange,Abrakebabra Cher,A5,435m,3/1,6,5.68,26.80,20,27.00,39,P A Bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,30/09/2021,Sheffield,Abrakebabra Cher,D3,280m,14/1,3,0.00,16.74,5,16.79,41,M A P Odonnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,07/10/2021,Sheffield,Abrakebabra Cher,D3,280m,8/1,6,0.00,17.21,-5,17.16,9,M A P Odonnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,28/10/2021,Sheffield,Abrakebabra Cher,A4,500m,10/1,3,4.50,29.67,30,29.97,57,M A P Odonnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,08/11/2021,Sheffield,Abrakebabra Cher,A4,500m,8/1,4,4.51,29.72,20,29.92,60,M A P Odonnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,15/11/2021,Sheffield,Abrakebabra Cher,A5,500m,3/1,3,4.53,30.27,N,30.27,43,M A P Odonnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,22/11/2021,Sheffield,Abrakebabra Cher,A5,500m,15/8JF,1,4.53,29.64,10,29.74,68,M A P Odonnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,02/12/2021,Sheffield,Abrakebabra Cher,A4,500m,11/4,4,4.52,30.21,-10,30.11,51,M A P Odonnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,09/12/2021,Sheffield,Abrakebabra Cher,A4,500m,8/1,3,4.51,29.97,N,29.97,57,M A P Odonnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,16/12/2021,Sheffield,Abrakebabra Cher,A4,500m,7/2,3,4.52,29.89,20,30.09,52,M A P Odonnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,23/12/2021,Sheffield,Abrakebabra Cher,A4,500m,7/1,5,4.52,30.16,20,30.36,39,M A P Odonnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,30/12/2021,Sheffield,Abrakebabra Cher,A5,500m,8/1,1,4.45,29.46,20,29.66,72,M A P Odonnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,01/01/2021,Swindon,Abrakebabra Ivy,A5,476m,11/4,1,4.11,28.87,N,28.87,73,G C Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,08/01/2021,Swindon,Abrakebabra Ivy,A4,476m,7/2,1,4.27,28.92,10,29.02,66,G C Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,15/01/2021,Swindon,Abrakebabra Ivy,HP,476m,7/1,6,0.00,29.57,,,-,G C Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,24/01/2021,Swindon,Abrakebabra Ivy,HP,476m,4/1,4,0.00,29.87,,,-,G C Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,29/01/2021,Swindon,Abrakebabra Ivy,A4,476m,13/2,6,4.12,29.79,-40,29.39,47,G C Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,04/02/2021,Swindon,Abrakebabra Ivy,HP,476m,8/1,4,0.00,29.28,,,-,G C Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,15/02/2021,Swindon,Abrakebabra Ivy,HP,476m,12/1,5,0.00,30.29,,,-,G C Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,21/02/2021,Swindon,Abrakebabra Ivy,A4,476m,12/1,4,4.24,29.09,10,29.19,57,G C Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,26/02/2021,Swindon,Abrakebabra Ivy,HP,476m,13/2,6,0.00,30.40,,,-,G C Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,24/03/2021,Swindon,Abrakebabra Ivy,A5,476m,10/1,6,4.19,29.30,10,29.40,47,G C Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,29/03/2021,Swindon,Abrakebabra Ivy,A5,476m,7/1,6,4.21,30.24,10,30.34,0,G C Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,05/05/2021,Swindon,Abrakebabra Ivy,A6,476m,18/1,6,4.23,29.27,20,29.47,43,G C Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,12/05/2021,Swindon,Abrakebabra Ivy,A6,476m,8/1,3,4.13,29.41,10,29.51,41,G C Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,21/05/2021,Swindon,Abrakebabra Ivy,A7,476m,9/4F,2,4.17,29.74,-20,29.54,40,G C Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,28/05/2021,Swindon,Abrakebabra Ivy,A7,476m,9/4,3,4.27,29.55,10,29.65,34,G C Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,04/06/2021,Swindon,Abrakebabra Ivy,A7,476m,15/8F,5,4.26,29.88,N,29.88,23,G C Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,16/05/2021,PelawGrange,Abrakebabra Jess,A6,435m,5/1,4,5.71,27.22,N,27.22,27,S A Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,23/05/2021,PelawGrange,Abrakebabra Jess,A6,435m,4/1,4,5.70,27.40,20,27.60,7,S A Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,30/05/2021,PelawGrange,Abrakebabra Jess,A7,435m,15/8F,3 DH,5.78,27.23,-10,27.13,32,S A Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,06/06/2021,PelawGrange,Abrakebabra Jess,A6,435m,10/3,2,5.66,27.18,-10,27.08,35,S A Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,13/06/2021,PelawGrange,Abrakebabra Jess,A6,435m,4/1,6,5.88,27.51,N,27.51,12,S A Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,20/06/2021,PelawGrange,Abrakebabra Jess,A6,435m,11/2,3,5.76,27.18,N,27.18,29,S A Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,27/06/2021,PelawGrange,Abrakebabra Jess,A6,435m,6/1,3,5.70,27.65,-50,27.15,31,S A Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,04/07/2021,PelawGrange,Abrakebabra Jess,A6,435m,11/2,4,5.69,26.88,20,27.08,35,S A Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,25/07/2021,PelawGrange,Abrakebabra Jess,A6,435m,8/1,6,5.77,27.55,-10,27.45,15,S A Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,01/08/2021,PelawGrange,Abrakebabra Jess,A7,435m,5/2,3,5.73,27.38,N,27.38,19,S A Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,08/08/2021,PelawGrange,Abrakebabra Jess,A7,435m,7/1,1,5.73,27.25,10,27.35,20,S A Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,22/08/2021,PelawGrange,Abrakebabra Jess,A7,435m,15/8,1,5.76,27.23,-20,27.03,37,S A Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,29/08/2021,PelawGrange,Abrakebabra Jess,A6,435m,7/2,1,5.69,26.69,20,26.89,45,S A Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,10/10/2021,PelawGrange,Abrakebabra Jess,A5,435m,14/1,5,5.64,27.84,20,28.04,0,S A Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,17/10/2021,PelawGrange,Abrakebabra Jess,A5,435m,10/1,4,5.70,27.02,20,27.22,27,S A Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,24/10/2021,PelawGrange,Abrakebabra Jess,A6,435m,12/1,3,5.69,26.62,30,26.92,43,S A Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,07/11/2021,PelawGrange,Abrakebabra Jess,A6,435m,5/1,4,5.69,27.23,20,27.43,16,S A Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,21/11/2021,PelawGrange,Abrakebabra Jess,A7,435m,2/1JF,1,5.58,26.83,10,26.93,43,S A Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,12/12/2021,PelawGrange,Abrakebabra Jess,A6,435m,9/2,5,5.77,27.04,10,27.14,32,S A Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,19/12/2021,PelawGrange,Abrakebabra Jess,A6,435m,5/1,6,5.79,27.54,N,27.54,10,S A Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,27/02/2021,PelawGrange,Abrakebabra Jock,A5,435m,,1,5.70,27.08,-50,26.58,62,P A Bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,21/03/2021,PelawGrange,Abrakebabra Jock,A4,435m,6/1,2,5.64,26.73,N,26.73,54,P A Bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,11/04/2021,PelawGrange,Abrakebabra Jock,S3,590m,4/1,6,15.37,38.13,-30,37.83,51,P A Bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,08/05/2021,PelawGrange,Abrakebabra Jock,A4,435m,,1,5.63,26.94,-40,26.54,64,P A Bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,15/05/2021,PelawGrange,Abrakebabra Jock,A3,435m,,3,5.65,26.69,N,26.69,56,P A Bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,17/01/2021,PelawGrange,Abrakebabra June,A6,435m,9/4F,1,5.76,27.43,-30,27.13,32,M Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,24/01/2021,PelawGrange,Abrakebabra June,A5,435m,3/1,3,5.56,26.95,N,26.95,42,M Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,31/01/2021,PelawGrange,Abrakebabra June,A5,435m,9/4,2,5.58,27.41,-50,26.91,44,M Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,07/02/2021,PelawGrange,Abrakebabra June,A5,435m,11/8F,1,5.60,27.36,-60,26.76,52,M Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,21/02/2021,PelawGrange,Abrakebabra June,A4,435m,3/1,5,5.52,27.39,-10,27.29,23,M Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,28/02/2021,PelawGrange,Abrakebabra June,A4,435m,6/1,6,5.70,27.55,-20,27.35,20,M Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,07/03/2021,PelawGrange,Abrakebabra June,A4,435m,8/1,5,5.68,27.69,-30,27.39,18,M Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,14/03/2021,PelawGrange,Abrakebabra June,A5,435m,11/4,2,5.55,27.14,N,27.14,32,M Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,02/05/2021,PelawGrange,Abrakebabra June,A6,435m,5/1,4,5.67,27.26,-10,27.16,30,M Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,08/05/2021,PelawGrange,Abrakebabra June,A6,435m,,2,5.66,27.48,-40,27.08,35,M Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284,03/10/2021,PelawGrange,Abrakebabra June,A5,435m,8/1,4,5.60,27.13,-20,26.93,43,P A Bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,31/10/2021,PelawGrange,Abrakebabra June,A6,435m,8/1,6,5.65,27.36,N,27.36,20,P A Bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,14/11/2021,PelawGrange,Abrakebabra June,A6,435m,6/1,2,5.57,26.57,30,26.87,46,P A Bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,21/11/2021,PelawGrange,Abrakebabra June,A6,435m,9/4,3,5.69,27.22,10,27.32,22,P A Bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,19/12/2021,PelawGrange,Abrakebabra June,A6,435m,6/1,1,5.65,26.77,N,26.77,51,P A Bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,03/03/2021,Monmore,Abrakebabra Kev,A10,480m,5/1,5,4.67,30.66,-20,30.46,0,P A Curtin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,09/03/2021,Monmore,Abrakebabra Kev,A10,480m,15/8f,2,4.60,30.15,-30,29.85,26,P A Curtin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291,15/03/2021,Monmore,Abrakebabra Kev,A10,480m,5/1,6,4.60,30.27,-30,29.97,20,P A Curtin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,23/03/2021,Monmore,Abrakebabra Kev,A10,480m,4/1,5,4.65,30.41,-10,30.31,3,P A Curtin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,30/03/2021,Monmore,Abrakebabra Kev,A10,480m,8/1,3,4.62,30.07,-30,29.77,30,P A Curtin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294,07/04/2021,Monmore,Abrakebabra Kev,A10,480m,9/4F,3,4.63,29.90,-10,29.80,28,P A Curtin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,23/04/2021,Monmore,Abrakebabra Kev,A10,480m,2/1F,4,4.63,30.09,N,30.09,14,P A Curtin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,28/04/2021,Monmore,Abrakebabra Kev,A10,480m,9/2,5,4.62,30.34,-40,29.94,21,P A Curtin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,10/05/2021,Monmore,Abrakebabra Kev,A10,480m,4/1,2,4.55,29.85,-30,29.55,40,P A Curtin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,17/05/2021,Monmore,Abrakebabra Kev,A10,480m,10/3,4,4.60,30.30,N,30.30,4,P A Curtin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,28/05/2021,Monmore,Abrakebabra Kev,A10,480m,6/1,5,4.61,30.13,-30,29.83,27,P A Curtin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,04/06/2021,Monmore,Abrakebabra Kev,A10,480m,5/2,1,4.54,29.90,-10,29.80,28,P A Curtin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,11/06/2021,Monmore,Abrakebabra Kev,A9,480m,5/1,4,4.58,29.97,-20,29.77,30,P A Curtin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302,21/06/2021,Monmore,Abrakebabra Kev,A9,480m,12/1,6,4.61,29.99,-20,29.79,29,P A Curtin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303,28/06/2021,Monmore,Abrakebabra Kev,A9,480m,7/1,4,4.64,30.12,-10,30.02,17,P A Curtin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304,05/07/2021,Monmore,Abrakebabra Kev,A10,480m,4/1,1,4.60,29.63,-20,29.43,46,P A Curtin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305,12/07/2021,Monmore,Abrakebabra Kev,A9,480m,7/2,5,4.64,30.03,-30,29.73,32,P A Curtin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,21/07/2021,Monmore,Abrakebabra Kev,A9,480m,7/1,5,4.66,30.08,-30,29.78,29,P A Curtin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,02/02/2021,Newcastle,Abrakebabra Kizz,A2,480m,1/1F,6,4.86,29.75,N,29.75,52,J J Fenwick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,09/02/2021,Newcastle,Abrakebabra Kizz,HP,640m,13/2,2,0.00,39.86,,,-,J J Fenwick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,13/02/2021,Newcastle,Abrakebabra Kizz,HP,640m,7/1,5,0.00,39.65,,,-,J J Fenwick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,20/02/2021,Newcastle,Abrakebabra Kizz,A2,480m,3/1,5,4.68,30.09,-10,29.99,40,J J Fenwick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311,27/02/2021,Newcastle,Abrakebabra Kizz,A2,480m,15/8F,1,4.63,29.02,10,29.12,83,J J Fenwick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,05/03/2021,Newcastle,Abrakebabra Kizz,HP,480m,9/2,6,0.00,29.85,,,-,J J Fenwick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1313,12/03/2021,Newcastle,Abrakebabra Kizz,HP,640m,13/8F,5,0.00,39.54,,,-,J J Fenwick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,14/04/2021,Newcastle,Abrakebabra Kizz,A2,480m,7/2,4,4.70,29.51,N,29.51,64,J J Fenwick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,20/04/2021,Newcastle,Abrakebabra Kizz,HP,480m,7/1,5,0.00,30.12,,,-,J J Fenwick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316,28/04/2021,Newcastle,Abrakebabra Kizz,A2,480m,5/1,2,4.75,29.37,N,29.37,70,J J Fenwick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,07/05/2021,Newcastle,Abrakebabra Kizz,A2,480m,4/1,3,4.84,29.47,N,29.47,66,J J Fenwick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,14/05/2021,Newcastle,Abrakebabra Kizz,HP,640m,5/1,3,0.00,40.23,,,-,J J Fenwick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319,22/05/2021,Newcastle,Abrakebabra Kizz,HP,480m,7/2,6,0.00,30.17,,,-,J J Fenwick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,09/02/2021,Monmore,Abrakebabra Lulu,A9,480m,12/1,4,4.71,30.83,-50,30.33,2,P A Curtin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321,19/02/2021,Monmore,Abrakebabra Lulu,A9,480m,9/1,4,4.73,30.34,-40,29.94,21,P A Curtin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,03/03/2021,Monmore,Abrakebabra Lulu,A9,480m,6/1,1,4.68,29.76,-20,29.56,40,P A Curtin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,09/03/2021,Monmore,Abrakebabra Lulu,A8,480m,10/1,6,4.75,30.00,-30,29.70,33,P A Curtin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,23/03/2021,Monmore,Abrakebabra Lulu,A8,480m,8/1,5,4.65,30.35,-10,30.25,6,P A Curtin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,02/04/2021,Monmore,Abrakebabra Lulu,A8,480m,12/1,5,4.64,29.79,-30,29.49,43,P A Curtin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,09/04/2021,Monmore,Abrakebabra Lulu,A8,480m,7/1,5,4.55,30.74,-10,30.64,0,P A Curtin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,21/03/2021,PelawGrange,Abrakebabrapanda,A2,435m,11/4,6,5.48,27.26,N,27.26,25,P A Bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,04/04/2021,PelawGrange,Abrakebabrapanda,A2,435m,11/2,2,5.47,27.11,-20,26.91,44,P A Bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,11/04/2021,PelawGrange,Abrakebabrapanda,A2,435m,3/1,3,0.00,26.96,-10,26.86,47,P A Bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,06/06/2021,PelawGrange,Abrakebabrapanda,A2,435m,9/2,2,5.48,26.73,10,26.83,48,P A Bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,20/06/2021,PelawGrange,Abrakebabrapanda,A3,435m,5/2JF,5,5.55,27.14,N,27.14,32,P A Bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332,27/06/2021,PelawGrange,Abrakebabrapanda,A3,435m,4/1,2,5.51,26.86,-40,26.46,68,P A Bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,04/07/2021,PelawGrange,Abrakebabrapanda,A3,435m,9/4,1,5.40,26.30,20,26.50,66,P A Bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,11/07/2021,PelawGrange,Abrakebabrapanda,A3,435m,7/4F,5,5.42,27.00,10,27.10,34,P A Bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335,18/07/2021,PelawGrange,Abrakebabrapanda,A3,435m,5/2,6,5.51,27.15,N,27.15,31,P A Bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336,08/08/2021,PelawGrange,Abrakebabrapanda,A3,435m,3/1,5,5.38,26.84,N,26.84,48,P A Bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337,15/08/2021,PelawGrange,Abrakebabrapanda,A3,435m,5/2,3,5.47,27.27,10,27.37,19,P A Bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338,14/10/2021,Sheffield,Abrakebabrapanda,D2,280m,9/4F,1,0.00,16.19,5,16.24,89,M A P Odonnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,25/10/2021,Sheffield,Abrakebabrapanda,D1,280m,4/1,3,0.00,16.17,10,16.27,86,M A P Odonnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340,01/11/2021,Sheffield,Abrakebabrapanda,D1,280m,9/4JF,6,0.00,16.54,10,16.64,54,M A P Odonnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,22/11/2021,Sheffield,Abrakebabrapanda,D1,280m,7/1,3,0.00,16.35,5,16.40,75,M A P Odonnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,06/12/2021,Sheffield,Abrakebabrapanda,D1,280m,7/1,5,0.00,16.86,-30,16.56,61,M A P Odonnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,16/12/2021,Sheffield,Abrakebabrapanda,D2,280m,13/8F,6,0.00,16.65,10,16.75,45,M A P Odonnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,23/12/2021,Sheffield,Abrakebabrapanda,D2,280m,2/1,2,0.00,16.35,10,16.45,71,M A P Odonnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,30/12/2021,Sheffield,Abrakebabrapanda,D2,280m,10/3,3,0.00,16.60,10,16.70,49,M A P Odonnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,09/07/2021,Monmore,Absinthe Ritual,A10,480m,9/2,2,4.50,29.79,-20,29.59,38,P A Curtin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
